Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT01,Damon Williams,2019,22,GC,NHL 06
PT01,Davie Smith,2018,21,PS2,Fatal Frame III: The Tormented
PT01,Delmar Jones,2015,29,GC,TimeSplitters: Future Perfect
PT01,Dexter Johnson,2015,19,XB,Midway Arcade Treasures 3
PT01,Dora Miller,2017,25,PC,Silent Hunter III
PT01,Doss Smith,2018,24,GC,Shonen Jump's One Piece: Pirates Carnival
PT01,Drew Smith,2020,28,PS2,Bleach: Erabareshi Tamashii
PT01,Edson Smith,2016,29,XB,Evil Dead: Regeneration
PT01,Elam Wilson,2018,32,DS,Monster Trucks DS
PT01,Elihu Davis,2017,37,PS2,Outlaw Tennis
PT01,Eliza Brown,2018,26,DS,Whac-A-Mole
PT01,Elsie Jones,2017,43,XB,Ford vs. Chevy
PT01,Erie Smith,2015,30,DS,World Championship Poker: Deluxe Series
PT01,Ernie Moore,2015,38,PS2,Urban Reign
PT01,Ethel Taylor,2017,38,PS2,Stuart Little 3: Big Photo Adventure
PT01,Ferd Miller,2019,45,PSP,PQ: Practical Intelligence Quotient
PT01,Friend Davis,2017,36,PSP,Pac-Man World 3
PT01,Garry Johnson,2015,43,GBA,Dragon Ball Z: The Legacy of Goku I & II
PT01,Gary Davis,2015,24,PSP,The Hustle: Detroit Streets
PT01,Grace Jones,2015,38,XB,Scooby-Doo! Unmasked
PT01,Gustaf Johnson,2018,41,PSP,Chameleon
PT01,Hallie Anderson,2016,38,PS2,IHRA Drag Racing: Sportsman Edition
PT01,Hampton Taylor,2019,25,PSP,From Russia With Love
PT01,Harrie Smith,2016,45,PS2,TOCA Race Driver 3
PT01,Hattie Moore,2018,26,X360,NHL 2K7
PT01,Hence Martin,2016,30,XB,FIFA Street 2
PT01,Hillard Wilson,2019,29,GC,Pac-Man World Rally
PT01,Hollie Thomas,2017,45,XB,Blazing Angels: Squadrons of WWII
PT01,Holmes Smith,2018,39,DS,Worms: Open Warfare
PT01,Hope White,2019,37,PS2,Forbidden Siren 2
PT01,Hyman Miller,2017,30,PSP,Super Monkey Ball Adventure
PT01,Ishmael Anderson,2019,41,PS2,State of Emergency 2
PT01,Jarrett Wilson,2019,29,Wii,Ice Age 2: The Meltdown
PT01,Jessee Williams,2015,20,PSP,Ultimate Ghosts 'n Goblins
PT01,Joeseph Johnson,2015,41,PS2,The King of Fighters 2006
PT01,Junious Anderson,2016,20,Wii,Far Cry Vengeance
PT01,Kirk Brown,2018,32,X360,Earth Defense Force 2017
PT01,Levy Martin,2016,31,GC,Tomb Raider: Legend
PT01,Mervin Thompson,2015,37,PSP,Scooby-Doo! Who's Watching Who?
PT01,Michel Smith,2017,29,X360,Samurai Warriors 2
PT01,Milford Thomas,2017,45,PS2,Guilty Gear XX Slash
PT01,Mitchel Anderson,2018,38,PS2,Captain Tsubasa
PT01,Nellie Johnson,2017,19,PSP,Open Season
PT01,Noble Smith,2016,40,PSP,World Tour Soccer 06
PT01,Obed Davis,2019,30,DS,Mind Quiz: Your Brain Coach
PT01,Oda Jackson,2015,31,XB,Far Cry Instincts Evolution
PT01,Orren Taylor,2018,31,DS,Superman Returns
PT01,Ottis Brown,2017,37,XB,NCAA Football 08
PT01,Rafe Garcia,2017,31,X360,America's Army: True Soldiers
PT01,Redden Lee,2015,38,PS2,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III
PT01,Reese Thompson,2020,30,DS,Puchi Puchi Virus
PT01,Rube Johnson,2018,28,DS,Death Jr. and the Science Fair of Doom
PT01,Ruby Wilson,2017,22,DS,Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari
PT01,Rupert Johnson,2020,23,Wii,Ninjabread Man
PT01,Salomon Anderson,2020,36,PSP,Crush
PT01,Sammie Moore,2017,28,DS,Pro Evolution Soccer 2008 (JP sales)
PT01,Sanders Wilson,2018,38,X360,Looney Tunes: Acme Arsenal
PT01,Soloman Brown,2020,27,DS,Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B
PT01,Stacy Jones,2019,20,X360,Disney's Meet the Robinsons
PT01,Stanford Johnson,2017,34,X360,World Series of Poker 2008: Battle for the Bracelets
PT01,Stanton Lee,2016,20,PS2,Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki
PT01,Thad Johnson,2017,45,PSP,7 Wonders of the Ancient World
PT01,Titus Lee,2016,23,PS2,Final Fantasy XI: Vana'diel Collection 2008
PT01,Tracy Garcia,2016,20,PSP,Bleach: Heat the Soul 4
PT01,Vernie Martin,2015,42,PS3,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougenâ€‹
PT01,Wendell Jones,2018,26,PSP,Alien Syndrome
PT01,Wilhelm Martinez,2015,21,Wii,Cosmic Family
PT01,Willian Thomas,2015,25,PS2,Dragon Shadow Spell
PT01,Yee Martin,2018,25,X360,The Idolm@ster
PT01,Zeke Miller,2020,31,GC,Madden NFL 08
PT01,Ab White,2017,25,DS,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!
PT01,Abbott Thomas,2018,26,PSP,Fate/Tiger Colosseum
PT01,Agustus Johnson,2018,29,DS,One Piece: Gear Spirit
PT01,Albertus Smith,2016,36,PS2,Tales of Fandom Vol.2
PT01,Almer Thompson,2016,45,PSP,Guilty Gear XX Accent Core Plus
PT01,Alphonso Rodriguez,2016,18,PS2,Winter Sports 2: The Next Challenge
PT01,Alvia White,2017,29,DS,Ultimate Card Games DS
PT01,Artie Wilson,2018,42,PSP,Bleach: Heat the Soul 5
PT01,Arvid Lee,2017,33,Wii,SafeCracker: The Ultimate Puzzle Adventure
PT01,Ashby Jones,2017,29,DS,The Spiderwick Chronicles
PT01,Augusta Taylor,2018,24,DS,Elebits: The Adventures of Kai and Zero
PT01,Aurthur Moore,2017,38,DS,Kidou Senshi Gundam 00
PT01,Babe Brown,2016,23,PS2,Pac-Man Power Pack
PT01,Baldwin Williams,2020,31,DS,Miami Nights: Singles in the City
PT01,Barnett Taylor,2015,40,PS2,Mortal Kombat Kollection
PT01,Bartholomew Martin,2020,18,PC,The Sims 2: Ikea Home Stuff
PT01,Barton Martinez,2016,38,DS,Super Robot Taisen OG Saga: Endless Frontier
PT01,Bernie Moore,2019,26,PS3,Initial D: Extreme Stage
PT01,Blaine Rodriguez,2017,32,DS,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi"
PT01,Boston Williams,2017,31,Wii,Jikkyou Powerful Pro Yakyuu 15
PT01,Brad Williams,2015,32,Wii,Worms: A Space Oddity
PT01,Bradford Moore,2015,25,DS,Bangai-O Spirits
PT01,Bradley Miller,2019,36,DS,TrackMania DS
PT01,Brooks Martin,2019,38,DS,Prey the Stars
PT01,Buck Johnson,2015,27,PC,Tomb Raider: Underworld
PT01,Budd White,2018,18,DS,Line Rider 2: Unbound
PT01,Ceylon Jackson,2019,24,Wii,Ultimate Shooting Collection
PT01,Chalmers Davis,2016,35,DS,Soul Bubbles
PT01,Chesley White,2016,26,DS,Code Lyoko: Fall of X.A.N.A.
PT01,Chin Williams,2019,43,DS,Wordfish
PT01,Cleo Jones,2015,33,DS,futureU: The Prep Game for SAT
PT01,Crockett Thomas,2016,39,DS,New International Track & Field
PT01,Cyril Thomas,2017,41,Wii,Lost in Blue: Shipwrecked
PT01,Daisy Brown,2017,36,Wii,Penny Racers Party: Turbo-Q Speedway
PT01,Denver Thompson,2019,26,PC,Need For Speed: Undercover
PT01,Dow Miller,2020,22,DS,Mission Runway
PT01,Duff Jackson,2016,39,Wii,Agatha Christie: And Then There Were None
PT01,Edie Thompson,2020,41,DS,Nanashi no Game
PT01,Edith Johnson,2015,28,DS,Backyard NFL Football '09
PT01,Elick Wilson,2017,39,DS,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai
PT01,Elie Taylor,2020,28,DS,Tokyo Beat Down
PT01,Eliga Lee,2016,32,DS,The Legend of Kage 2
PT01,Eliseo Williams,2017,34,Wii,Minna no Joushiki Ryoku TV
PT01,Elroy White,2019,37,PS3,Tears to Tiara: Garland of the Earth
PT01,Ely Garcia,2016,40,Wii,Baroque
PT01,Ennis Jones,2019,20,Wii,Disaster: Day of Crisis
PT01,Enrique Williams,2018,23,PS3,SCORE International Baja 1000: The Official Game
PT01,Erasmus Brown,2016,35,DS,My Fun Facts Coach
PT01,Esau Thompson,2020,40,Wii,Kung Fu Panda: Legendary Warriors
PT01,Everette Miller,2020,37,DS,Aibou DS
PT01,Firman Anderson,2015,29,Wii,Diva Girls: Divas on Ice
PT01,Fleming Brown,2016,33,DS,Don King Boxing
PT01,Flora Davis,2017,28,DS,Animal Planet: Emergency Vets
PT01,Gardner Brown,2017,23,PSP,Major League Baseball 2K9
PT01,Gee Anderson,2016,44,DS,The Secret Saturdays: Beasts of the 5th Sun
PT01,Gorge Miller,2019,34,X360,Konami Classics Vol. 1
PT01,Gottlieb Thomas,2018,25,PSP,Petz: Dogz Family
PT01,Gregorio Moore,2016,40,PS3,ShellShock 2: Blood Trails
PT01,Gregory Jones,2019,29,DS,Dream Day: Wedding Destinations
PT01,Gustavus Martin,2020,45,PS2,Pimp My Ride: Street Racing
PT01,Halsey Williams,2018,26,DS,Sushi Academy
PT01,Handy Williams,2020,40,PS2,J-League Winning Eleven 2009: Club Championship
PT01,Hardie Brown,2016,35,DS,Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei
PT01,Harl Taylor,2020,39,PSP,Ken to Mahou to Gakuen Mono. 2
PT01,Hayden Martinez,2018,22,DS,My English Coach: Para Hispanoparlantes
PT01,Hays Brown,2015,42,PSP,Cloudy With a Chance of Meatballs
PT01,Hermon Jackson,2018,26,DS,C.O.P.: The Recruit
PT01,Hershel Miller,2020,35,X360,Tornado Outbreak
PT01,Holly Miller,2016,34,Wii,Pop'n Music
PT01,Hosteen Miller,2017,18,X360,Samurai Shodown Sen
PT01,Hoyt White,2017,37,PSP,ToraDora Portable!
PT01,Hudson Davis,2020,39,PS2,Jikkyou Powerful Major League 2009
PT01,Huey Jones,2018,36,DS,Princess in Love
PT01,Humphrey Jackson,2015,42,Wii,Cate West: The Vanishing Files
PT01,Hunt Thompson,2015,41,X360,Qubed
PT01,Hyrum Williams,2016,27,PSP,NBA 10: The Inside
PT01,Irven Johnson,2019,22,DS,Jillian Michaels Fitness Ultimatum 2010
PT01,Isam Jones,2015,39,DS,My Friends
PT01,Ivy Jackson,2019,36,PSP,Armored Core 3 Portable
PT01,Jabez Davis,2020,37,DS,Discovery Kids: Spider Quest
PT01,Jewel Miller,2020,33,DS,Dreamer Series: Shop Owner
PT01,Jodie Davis,2019,35,DS,Drama Queens
PT01,Judd Davis,2019,40,Wii,Ultimate Party Challenge
PT01,Julious Anderson,2019,30,PSP,Tokimeki Memorial 4
PT01,Justice Garcia,2019,44,DS,Imagine: My Restaurant
PT01,Katherine Wilson,2016,42,PS3,MLB Front Office Manager
PT01,Kelly Rodriguez,2019,42,Wii,Ultimate Duck Hunting
PT01,Kit Garcia,2018,22,Wii,Jikkyou Powerful Pro Yakyuu Next
PT01,Knute Jackson,2015,40,Wii,Aliens in the Attic
PT01,Lavern Williams,2018,43,X360,Infernal: Hell's Vengeance
PT01,Lawyer Rodriguez,2020,44,DS,Salon Superstar
PT01,Layton Miller,2016,38,PS2,Super Robot Taisen Z Special Disc
PT01,Brown Williams,2017,22,PS2,"Ni Hao, Kai-lan: Super Game Day"
PT01,Newell Brown,2020,41,Wii,World Party Games
PT01,Carter Lee,2019,34,Wii,Animal Kingdom: Wildlife Expedition
PT01,Lucas Garcia,2019,21,Wii,Rogue Trooper: Quartz Zone Massacre
PT01,Ransom Martinez,2017,45,Wii,Crayola: Colorful Journey
PT01,Bee Martinez,2017,37,Wii,Storybook Workshop
PT01,Meyer Jones,2016,28,PS3,WipEout HD Fury
PT01,Paris Davis,2016,28,DS,Learn Geography
PT01,Byrd Jones,2019,32,PC,Divinity II: Ego Draconis
PT01,Deforest Moore,2019,35,PS3,Beat Sketch!
PT01,Dolph Taylor,2020,26,PSP,Disgaea Infinite
PT01,Harper Moore,2018,39,Wii,Martian Panic
PT01,Jule Miller,2020,43,DS,Captain Tsubasa: New Kick Off
PT01,Lambert Taylor,2017,21,DS,101-in-1 Sports Megamix
PT01,Margaret Martinez,2019,21,PSP,Monster Jam: Path of Destruction
PT01,Ocie Davis,2018,40,DS,Sports Collection
PT01,Orange Davis,2019,40,PSP,Phantom Brave: The Hermuda Triangle
PT01,Reece Miller,2017,34,DS,Naruto Shippuden: Shinobi Rumble
PT01,Roe Davis,2018,31,Wii,America's Next Top Model
PT01,Ambers Brown,2016,44,PS3,Deadliest Catch: Sea of Chaos
PT01,Bessie Thomas,2020,45,PC,Bejeweled 3
PT01,Collins Wilson,2020,21,Wii,10 Minute Solution
PT01,Elbridge Wilson,2020,21,DS,Petz Fantasy: Sunshine Magic
PT01,Eldon Rodriguez,2017,25,DS,Little League World Series Baseball: Double Play
PT01,Elvis Davis,2018,23,DS,"3 in 1: Solitaire, Mahjong & Tangram"
PT01,Gaston Lee,2019,37,DS,Diego's Build & Rescue
PT01,Guadalupe Jones,2020,35,DS,Kaidan Restaurant: Ura Menu 100-Sen
PT01,Hartwell Anderson,2018,34,DS,Horrid Henry's Horrid Adventure
PT01,Knox Taylor,2018,39,PC,The Sims 3: Fast Lane Stuff
PT01,Lue Martin,2018,44,DS,Junior Classic Books & Fairytales
PT01,Manning Martin,2017,30,PSP,Puzzle Chronicles
PT01,Ola Moore,2017,44,PS3,Man vs. Wild
PT01,Reed White,2018,43,DS,Witches & Vampires: The Secrets of Ashburry
PT01,Sampson Anderson,2020,21,PS2,Cabela's North American Adventures
PT01,Samual Brown,2019,39,PS3,Little League World Series Baseball 2010
PT01,Thos Garcia,2018,35,DS,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen
PT01,Todd Wilson,2019,24,PS2,Rapala Pro Bass Fishing 2010
PT01,Tommy White,2019,44,Wii,My First Songs
PT01,Unknown Anderson,2019,39,PS3,Legend of the Guardians: The Owls of Ga'Hoole
PT01,Wirt Anderson,2017,25,Wii,Gunblade NY & L.A. Machineguns Arcade Hits Pack
PT01,Woodie Martinez,2016,39,DS,Dawn of Heroes
PT01,Alice Garcia,2017,33,PSP,Bleach: Heat the Soul 7
PT01,Alvis Martin,2015,25,PSP,Criminal Girls: Invite Only
PT01,Ammon Jackson,2018,36,DS,Daniel X: The Ultimate Power
PT01,Boss Lee,2015,25,DS,Pro Yakyuu Famista DS 2010
PT01,Cas Thomas,2016,35,X360,Legend of the Guardians: The Owls of Ga'Hoole
PT01,Cass Thompson,2015,44,DS,Titanic Mystery
PT01,Chalmer Thompson,2018,44,DS,"Sesame Street: Ready, Set, Grover!"
PT01,Denton Martin,2016,32,DS,ZhuZhu Babies
PT01,Elsworth Davis,2019,20,X360,Air Conflicts: Secret Wars
PT01,Erving Taylor,2017,41,PC,Wildlife Park 3
PT01,Fredric Wilson,2017,39,3DS,Captain America: Super Soldier
PT01,Furman Garcia,2017,43,DS,SaGa 3: Jikuu no Hasha - Shadow or Light
PT01,Helen Martin,2019,26,3DS,Nano Assault
PT01,Pearlie Thomas,2018,21,3DS,Nikoli's Pencil Puzzle
PT01,Plummer Lee,2018,38,3DS,Gundam the 3D Battle
PT01,Presley Taylor,2020,22,X360,Supremacy MMA
PT01,Rollo Lee,2016,38,DS,Kaijuu Busters Powered
PT01,Roswell White,2020,28,PC,Major League Baseball 2K11
PT01,Ruffus Martin,2017,22,X360,DanceDanceRevolution
PT01,Sheldon Anderson,2016,35,X360,Steins;Gate: Hiyoku Renri no Darling
PT01,Tilman Rodriguez,2016,24,Wii,Jimmie Johnson's Anything With an Engine
PT01,York Garcia,2015,23,X360,Knights Contract
PT01,Acie Williams,2018,32,DS,Chronicles of Mystery: The Secret Tree of Life
PT01,Alfonso Martinez,2019,36,PC,"Warhammer 40,000: Dawn of War II - Retribution"
PT01,Ashton Garcia,2015,25,Wii,Super Sentai Battle: Ranger Cross
PT01,Burke Taylor,2020,44,PSP,Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama
PT01,Cap Wilson,2017,39,PC,Serious Sam 3: BFE
PT01,Casimiro Martinez,2020,34,3DS,Puzzler Mind Gym 3D
PT01,Collie Wilson,2020,38,Wii,Sengoku Musou 3: Moushouden
PT01,Curley Moore,2019,21,PC,The First Templar
PT01,Dale Moore,2020,18,DS,Johnny Test
PT01,Dixon Jones,2018,45,DS,FabStyle
PT01,Dominick Rodriguez,2015,43,PS3,Grease Dance
PT01,Garret Martinez,2016,31,Wii,We Sing Rock!
PT01,Gerrit Moore,2018,45,DS,Emily the Strange: Strangerous
PT01,Griffin Rodriguez,2016,28,X360,Family Game Night 4: The Game Show
PT01,Hall Martin,2020,34,PSP,Ro-Kyu-Bu!
PT01,Heber Rodriguez,2017,31,Wii,Man vs. Wild
PT01,Hurley Taylor,2018,36,X360,WRC 2: FIA World Rally Championship
PT01,Isidore Lee,2019,18,Wii,Winter Sports 2011
PT01,Lorenza Lee,2017,26,PS3,The Idolmaster: Gravure For You! Vol. 3
PT01,Marian Thompson,2020,43,DS,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion
PT01,Maud Thomas,2019,28,PSP,Fairy Tail: Portable Guild 2
PT01,Maude Thomas,2015,31,WiiU,Warriors Orochi 3 Hyper
PT01,Murphy Martin,2018,43,DS,Major League Baseball 2K12
PT01,Obe White,2016,42,PC,Game of Thrones
PT01,Orla Martinez,2016,32,PS3,Steins;Gate
PT01,Orlo Wilson,2017,34,Wii,I Am In The Movie
PT01,Orrie Anderson,2017,20,PS3,NASCAR The Game: Inside Line
PT01,Sebastian Wilson,2018,27,PSP,Akiba's Trip Plus
PT01,Starling Rodriguez,2019,31,3DS,Doraemon: Nobita and the Island of Miracles
PT01,Tolbert Moore,2020,21,PC,Rayman Origins
PT01,Whit Anderson,2018,18,3DS,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima
PT01,Adrien Wilson,2018,35,PC,Need for Speed: Most Wanted
PT01,Alto White,2016,21,PS3,Brothers in Arms: Furious 4
PT01,Angelo Thomas,2016,25,PSP,Conception: Please Give Birth to My Child!
PT01,Antone White,2015,23,3DS,Nicola Kanshuu: Model Oshare * Audition Platina
PT01,Arden Thompson,2018,40,X360,PAC-MAN and the Ghostly Adventures
PT01,Atticus Thompson,2020,35,PC,Sniper: Ghost Warrior 2
PT01,Belton Anderson,2019,41,PC,X Rebirth
PT01,Bertha White,2019,18,3DS,Pretty Rhythm: My Deco Rainbow Wedding
PT01,Blair Thompson,2015,28,3DS,Kamen Rider: Travelers Senki
PT01,Burrell Jackson,2018,42,3DS,One Piece: Romance Dawn - Bouken no Yoake
PT01,Callie Moore,2015,19,X360,Adventure Time: Explore the Dungeon Because I Don't Know!
PT01,Campbell Thompson,2017,39,3DS,Pretty Rhythm Rainbow Live: Kira Kira My * Design
PT01,Champ Jackson,2015,30,PS3,AKB1/149: Love Election
PT01,Coley Davis,2015,32,3DS,Kobitodzukan: Kobito no Fushigi - Jikken Set
PT01,Conway Wilson,2018,19,PSV,Gekijouban Madoka Magicka: The Battle Pentagram
PT01,Craig Taylor,2015,41,DS,The Croods: Prehistoric Party!
PT01,Dalton Jackson,2020,32,PSP,Dungeon Travelers 2: The Royal Library & The Monster Seal
PT01,Darrell Taylor,2019,35,3DS,Medabots Dual: Kabuto / Kuwagata
PT01,Darwin Rodriguez,2018,23,PSV,Natural Doctrine
PT01,Dennie Lee,2016,31,PS4,Lara Croft and the Temple of Osiris
PT01,Ebb Anderson,2020,29,PS3,Escape Dead Island
PT01,Ebbie Lee,2018,32,X360,MX vs. ATV Supercross
PT01,Edna Taylor,2018,39,X360,Risen 3: Titan Lords
PT01,Ellison Anderson,2016,39,3DS,Adventure Time: The Secret of the Nameless Kingdom
PT01,Elonzo White,2018,42,3DS,Pac-Man and the Ghostly Adventures 2
PT01,Emit Jackson,2016,34,X360,Persona 4: Arena Ultimax
PT01,Emry Thompson,2020,30,X360,Dragon Ball Z: Battle of Z
PT01,Ephram Jackson,2020,32,PS3,Lost Dimension
PT01,Esequiel Moore,2015,18,XOne,Sherlock Holmes: Crimes & Punishments
PT01,Essie Thomas,2016,22,X360,The Voice
PT01,Esta Jackson,2016,29,PS3,Sherlock Holmes: Crimes & Punishments
PT01,Evertt Thomas,2020,26,PS4,The Golf Club
PT01,Garner Martin,2019,24,3DS,Samurai Warriors Chronicles 3
PT01,Garnett Martin,2019,25,PSV,Genkai Totsuki Moero Chronicle
PT01,Graham Moore,2017,33,3DS,Kuroko's Basketball: Ties to Future
PT01,Gregg Anderson,2017,34,PS4,Arslan: The Warriors of Legend
PT01,Halbert Thomas,2018,24,XOne,Dead or Alive 5
PT01,Harvie Jackson,2016,37,3DS,The Seven Deadly Sins: Unjust Sin
PT01,Harvy Thompson,2018,44,PS3,Ride
PT01,Hubbard Taylor,2015,21,PS4,God Eater Resurrection
PT01,Jared White,2019,45,PC,Wolfenstein: The Old Blood
PT01,Jere Thompson,2015,31,PSP,Uta no Prince-Sama: All Star After Secret
PT01,Joesph Thomas,2017,42,PS4,The Witch and the Hundred Knight
PT01,Johnathan Thompson,2018,25,PSV,Looney Tunes: Galactic Sports
PT01,Juluis Jackson,2015,28,WiiU,Just Dance: Disney Party 2
PT01,Kirby Wilson,2017,33,PSV,Valkyrie Drive: Bhikkhuni
PT01,Kyle White,2017,37,PC,Minecraft: Story Mode
PT01,Lane Martin,2019,34,PS4,Dragon's Dogma Online
PT01,Lawerence Garcia,2017,43,PC,Metal Gear Solid V: The Phantom Pain
PT01,Less Taylor,2016,26,PSV,WRC 5: FIA World Rally Championship
PT01,Linwood Lee,2020,21,PS4,Shovel Knight
PT01,Louise Rodriguez,2016,27,PS4,Yoru no Nai Kuni
PT01,Lowell Moore,2017,44,PS4,Toukiden 2
PT01,Loy Thomas,2017,37,PS4,MXGP 2
PT01,Lucy Lee,2016,22,XOne,BioShock The Collection
PT01,Manly Martinez,2015,41,X360,Madden NFL 17
PT01,Mannie Lee,2018,35,PS4,Assassin's Creed Chronicles
PT01,Marcel Thompson,2018,43,3DS,Terraria
PT01,Marius Jackson,2017,29,PS3,Madden NFL 17
PT01,Marrion Garcia,2019,42,2600,Super Baseball
PT01,Mercer Moore,2020,22,SNES,John Madden Football
PT01,Monte White,2018,29,NES,Teenage Mutant Ninja Turtles: Tournament Fighters
PT01,Montgomery Jackson,2018,43,SNES,Dragon Slayer: The Legend of Heroes
PT01,Nolan Lee,2015,45,GEN,Ecco: The Tides of Time
PT01,Okey White,2015,20,GEN,Street Fighter II': Special Champion Edition (JP weekly sales)
PT01,Page Rodriguez,2019,42,NG,Samurai Shodown
PT01,Philo Martinez,2017,39,SNES,Ninja Warriors
PT01,Primus Lee,2018,29,GEN,Streets of Rage 3
PT01,Prosper Martinez,2018,28,SAT,Gale Racer
PT01,Pryor Garcia,2017,41,SCD,Formula One World Championship: Beyond the Limit
PT01,Rene Martin,2020,28,SNES,Derby Jockey: Kishou e no Michi
PT01,Robin Rodriguez,2018,43,SNES,Kenyuu Densetsu Yaiba
PT01,Roll Martinez,2015,42,PS,Motor Toon Grand Prix (Japan)
PT01,Seward Garcia,2016,38,PS,Myst
PT01,Shannon Jackson,2017,32,PS,Classic Road
PT01,Talmage Garcia,2016,20,SAT,Hang On GP
PT01,Vaughn Martinez,2018,21,PS,Viewpoint
PT01,Verner Garcia,2015,39,PS,Space Hulk: Vengeance of the Blood Angels
PT01,Waverly Rodriguez,2015,37,SAT,Super Real Mahjong Graffiti
PT01,Weldon Rodriguez,2015,22,PS,DefCon 5
PT01,Wells Martinez,2016,38,PS,NHL Open Ice
PT01,Wiliam Garcia,2016,40,PS,Spot Goes to Hollywood
PT01,Wing Martinez,2018,44,PS,Machine Head
PT01,Wood Rodriguez,2015,18,PS,Tecmo's Deception
PT01,Wright Smith,2016,28,PS,Strike Point
PT01,Add Rodriguez,2016,23,PS,The Final Round
PT01,Adelard Garcia,2016,40,SNES,Parlor! Mini 2
PT01,Cleve Johnson,2018,37,PS,Speed Racer
PT01,Linus Martinez,2015,43,PS,Buster Bros. Collection
PT01,Martha Thomas,2016,25,SAT,Real Sound: Kaze no Riguretto
PT01,Reinhold Williams,2017,19,PS,G Darius
PT01,Junior Martin,2017,28,N64,Aero Gauge
PT01,Ace Rodriguez,2018,43,PS,RayStorm
PT01,Armstead Brown,2018,24,PS,Fantastic Four
PT01,Benedict Jones,2016,22,SAT,Mega Man X4
PT01,Brice Miller,2018,39,PS,TigerShark
PT01,Gibson Davis,2017,28,PS,Norse by Norsewest: The Return of the Lost Vikings
PT01,May Thomas,2019,33,PS,Mega Man: Battle & Chase
PT01,Mills Wilson,2017,19,PS,Pandemonium 2
PT01,Adolfo Anderson,2019,24,PS,Wizardry: Llylgamyn Saga
PT01,Alanzo Lee,2016,19,PS,Uprising X
PT01,Antoine Thompson,2020,23,PS,NOÃ«L: La Neige
PT01,Ethan Moore,2020,34,PS,Roll Away
PT01,Eustace White,2015,26,PS,Alexi Lalas International Soccer
PT01,Ewing Taylor,2018,35,PS,Vanguard Bandits
PT01,Fernand Jackson,2020,38,PS,Blast Radius
PT01,Fisher Smith,2015,26,N64,Super Robot Spirits
PT01,Gail Smith,2018,24,PS,Circuit Breakers
PT01,Harland Smith,2020,36,PS,OverBlood 2
PT01,Hilary Smith,2020,43,GB,Power Pro GB
PT01,Hosie Johnson,2016,24,PS,Destrega
PT01,Lemon Johnson,2018,25,PS,C: The Contra Adventure
PT01,Lora Smith,2019,30,N64,Shadowgate 64: Trials of the Four Towers
PT01,Marsh Williams,2015,38,PS,Dragon Valor
PT01,Newman Johnson,2017,31,PS,Boxing
PT01,Nickolas Smith,2020,25,GB,Mega Man Xtreme
PT01,Olie Brown,2015,37,DC,The King of Fighters: Evolution
PT01,Pearley Smith,2018,35,PS,Monster Rancher Battle Card: Episode II
PT01,Roman Johnson,2018,29,N64,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!
PT01,Rome Brown,2020,36,GB,Metal Gear Solid
PT01,Rowland Garcia,2019,36,N64,Battlezone: Rise of the Black Dogs
PT01,Shelly Williams,2020,24,N64,Mia Hamm Soccer 64
PT01,Vicente Jones,2017,41,PS2,G-Saviour
PT01,Weston Jones,2019,35,PS2,Silpheed: The Lost Planet
PT01,Alan Rodriguez,2017,42,PS,Card Games
PT01,Alberto Brown,2016,25,PS2,Sky Gunner
PT01,Alexis Miller,2020,21,GB,Mega Man Xtreme 2
PT01,Auguste Jones,2019,18,GBA,Disney's Donald Duck Advance
PT01,Bascom Williams,2020,27,PS2,ESPN National Hockey Night
PT01,Cameron Johnson,2015,29,GBA,Caesars Palace Advance: Millennium Gold Edition
PT01,Camille Davis,2017,23,DC,Crazy Taxi 2
PT01,Clabe Johnson,2015,18,PS,The Putter Golf
PT01,Cooper Martinez,2018,42,PS,Army Men: Green Rogue
PT01,Domingo Smith,2019,22,PS2,Gambler Densetsu Tetsuya
PT01,Elwin Brown,2019,26,GBA,Pocky & Rocky with Becky
PT01,Emilio Miller,2015,40,PS2,Magic Pengel: The Quest for Color
PT01,French Miller,2015,26,GBA,Super Ghouls 'n Ghosts
PT01,Gerhard Williams,2017,35,GBA,Bomberman Max 2: Red Advance
PT01,Hansford Smith,2018,21,PS2,Godai: Elemental Force
PT01,Jarvis Williams,2016,31,PS2,Aero Elite: Combat Academy
PT01,Jobe Jones,2019,19,XB,Commandos 2: Men of Courage
PT01,Josephus Davis,2017,20,XB,Maximum Chase
