Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT03,Brigitte Thompson,2015,21,DS,Original Frisbee Disc Sports: Ultimate & Golf
PT03,Suzy Jackson,2017,45,Wii,Mini Desktop Racing
PT03,Kirsten Moore,2016,41,PSP,Eiyuu Densetsu: Sora no Kiseki Material Collection Portable
PT03,Tambra Thomas,2016,31,PC,Turok
PT03,Missy Jackson,2019,23,DS,Hotel Giant DS
PT03,Gigi Thomas,2015,22,Wii,Donkey Kong Jungle Beat
PT03,Perri Martin,2017,32,DS,Diary Girl
PT03,Karrie Martin,2015,38,DS,Kimi no Yuusha
PT03,Lissa Moore,2016,30,DS,Cosmetic Paradise: Make no Kiseki
PT03,Lanita Anderson,2015,19,PS2,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns
PT03,Suzie Thomas,2020,25,DS,My Little Baby
PT03,Bev Jackson,2019,27,PS2,NiGHTS into dreams...
PT03,Alyson Thompson,2018,39,PS2,Totally Spies! Totally Party
PT03,Tresa Taylor,2020,20,PC,Blitzkrieg 2 Anthology
PT03,Kandi White,2018,36,X360,Banjo-Kazooie
PT03,Bridgett Thompson,2017,26,PS2,Samurai Shodown Anthology (JP sales)
PT03,Cari Thomas,2016,20,PS2,Winning Post 7 Maximum 2008
PT03,Tori Thompson,2015,36,DS,Fab 5 Soccer
PT03,Alesia Jackson,2020,20,DS,Best Of Tests
PT03,Ivette Wilson,2016,22,Wii,Major Dream: Major Wii Nagero! Gyroball!!
PT03,Kerrie White,2017,20,DS,Bakumatsu Koihana: Shinsengumi DS
PT03,Renea Martin,2015,21,PS3,Winning Post 7 Maximum 2008
PT03,Angelica Garcia,2020,22,DS,Dr. Slump & Arale-Chan
PT03,Liane Taylor,2020,21,DS,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore
PT03,Shelli Lee,2018,19,DS,Chokkan! Asonde Relaxuma
PT03,Lesia Rodriguez,2017,42,PSP,PC Engine Best Collention: Ginga Ojousama Densetsu Collection
PT03,Penni Moore,2015,33,DS,Rosario to Vampire: Tanabata no Miss Youkai Gakuen
PT03,Tonja Thomas,2015,21,DS,San-X Character Channel: All-Star Daishuugou!
PT03,Keely Lee,2018,44,DS,Who Wants to be a Millionaire: 2nd Edition
PT03,Melisa Martinez,2017,19,DS,Duel Love: Koisuru Otome wa Shouri no Megami
PT03,Tari Lee,2020,33,Wii,Family Jockey
PT03,Deedee Thompson,2018,31,DS,Double Sequence: The Q-Virus Invasion
PT03,Kayla Jackson,2019,39,PS2,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony
PT03,Lisha Garcia,2018,22,PC,FlatOut: Ultimate Carnage
PT03,Misty Moore,2017,40,PC,Conflict: Denied Ops
PT03,Deidra White,2020,42,DS,Simple DS Series Vol. 41: The Bakudan Shori-Han
PT03,Leisha Jackson,2019,32,PS2,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel
PT03,Elana Lee,2018,31,Wii,Happy Dance Collection
PT03,Adriana White,2015,34,DS,Nakayoshi All-Stars: Mezase Gakuen Idol
PT03,Loriann Rodriguez,2015,28,PS2,H2O+: Footprints in the Sand
PT03,Tania Martinez,2019,20,PS3,G1 Jockey 4 2008
PT03,Dedra Lee,2015,35,PC,Poker for Dummies
PT03,Evette Martinez,2016,29,PC,Alone in the Dark
PT03,Latanya Garcia,2017,35,PSP,Memories Off
PT03,Fawn Martin,2016,21,DS,"Element Girl: Love, Fashion and Friends"
PT03,Risa Rodriguez,2020,22,PC,Madagascar: Escape 2 Africa
PT03,Krystal Martinez,2015,23,PS2,Junjou Romanchika: Koi no Doki Doki Daisakusen
PT03,Deeann Garcia,2016,33,PS2,Heart no Kuni no Alice
PT03,Johnna Jackson,2015,40,DS,Juggler DS
PT03,Velvet Garcia,2017,39,Wii,Katekyoo Hitman Reborn! Kindan no Yami no Delta
PT03,Corina Martinez,2016,22,DS,Vitamin Y
PT03,Jeana Garcia,2015,38,Wii,Help Wanted: 50 Wacky Jobs (jp sales)
PT03,Angelique Rodriguez,2015,41,Wii,Captain Rainbow
PT03,Marnita Rodriguez,2017,29,DS,Smart Boy's Winter Wonderland
PT03,Jonna Martinez,2016,26,Wii,Bomberman
PT03,Machelle Garcia,2018,33,PSP,SBK Superbike World Championship
PT03,Maribel Martinez,2020,21,PC,Summer Athletics
PT03,Barbie Rodriguez,2020,24,PS2,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four
PT03,Loria Smith,2019,28,PS2,Naraku no Shiro
PT03,Gwyn Rodriguez,2015,45,PC,The Rise of the Argonauts
PT03,Shanna Garcia,2019,43,DS,National Geographic Panda (JP sales)
PT03,Monika Johnson,2017,34,DS,Knights in the Nightmare: DHE Series Special Pack
PT03,Trisha Martinez,2019,33,PS2,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku
PT03,Alecia Thomas,2015,23,DS,Blazer Drive
PT03,Janene Williams,2016,39,DS,Hoshizora no Comic Garden
PT03,Latonya Martin,2018,22,PS3,Battle Fantasia
PT03,Staci Rodriguez,2016,27,PS2,Sugar + Spice! Anoko no Suteki na Nanimokamo
PT03,Stefanie Brown,2018,27,PS2,Kanokon: Esuii
PT03,Melonie Jones,2018,34,PS2,Scarlett: Nichijou no Kyoukaisen
PT03,Marisol Miller,2019,40,Wii,Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron
PT03,Aretha Davis,2018,25,PSP,Neo Angelique Special
PT03,Marti Thomas,2020,23,PS2,Real Rode
PT03,Darci Wilson,2020,31,DS,Mega Brain Boost
PT03,Adriene Anderson,2018,18,DS,Plushees
PT03,Dawne Lee,2018,42,PS2,SCORE International Baja 1000: The Official Game
PT03,Charisse Thompson,2015,21,PSP,Shinseiki Evangelion: Battle Orchestra Portable
PT03,Shirl Moore,2015,19,PS2,S.Y.K: Shinsetsu Saiyuuki
PT03,Lesli White,2015,24,PC,Football Manager Live
PT03,Jena Taylor,2015,44,DS,Smart Kid's Mega Game Mix
PT03,Brigette Jackson,2019,24,PSP,Sengoku Hime: Senran ni Mau Otometachi
PT03,Tamala Smith,2020,41,PC,The Last Remnant
PT03,Shana Smith,2020,32,PSP,Kono Aozora ni Yakusoku o: Tenohira no Rakuen
PT03,Delisa Smith,2017,22,PC,East India Company
PT03,Maricela Smith,2017,38,DS,Umihara Kawase Jun: Second Edition Kanzenban
PT03,Alyssa Johnson,2015,40,DS,Destiny Links
PT03,Michell Johnson,2015,45,PS2,Hiiro no Kakera: Shin Tamayori Hime Denshou
PT03,Tonda Smith,2017,37,X360,Superstars V8 Racing
PT03,Richelle Williams,2020,45,Wii,Super PickUps
PT03,Jeanmarie Johnson,2015,19,X360,Konami Classics Vol. 2
PT03,Marissa Smith,2015,27,PC,Brain Exercise With Dr. Kawashima
PT03,Melony Brown,2016,36,DS,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu
PT03,Deneen Smith,2015,19,DS,Game Book DS: Sword World 2.0
PT03,Mia Johnson,2016,20,PS3,WSC REAL 09: World Snooker Championship
PT03,Kecia Brown,2015,30,PC,Raven Squad: Operation Hidden Dagger
PT03,Djuna Garcia,2016,43,DS,Smiley World: Island Challenge
PT03,Djuana Williams,2020,26,PSP,Shepherd's Crossing
PT03,Noelle Jones,2016,20,DS,Military History: Commander - Europe at War
PT03,Renata Jones,2017,24,DS,Tactics Layer: Ritina Guard Senki
PT03,Tessa Rodriguez,2020,32,PSP,Tantei Jinguuji Saburo: Hai to Diamond
PT03,Anjanette Brown,2015,36,PC,BattleForge
PT03,Denine Miller,2019,38,PS3,Toro to Morimori
PT03,Daneen Jones,2018,34,Wii,Groovin' Blocks
PT03,Holli Williams,2018,21,DS,Gardening Guide: How to get Green Fingers
PT03,Kimberli Johnson,2019,24,DS,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box
PT03,Linette Davis,2018,32,PS3,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita
PT03,Christal Johnson,2016,30,PC,Championship Manager 2010
PT03,Alisha Martinez,2020,23,X360,Mamoru-kun wa Norowarete Shimatta!
PT03,Elaina Smith,2019,29,DS,The Humans: Meet the Ancestors!
PT03,Karri Brown,2020,24,PS2,Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis
PT03,Delinda Miller,2020,26,PC,The Chronicles of Riddick: Assault on Dark Athena
PT03,Tyra Miller,2020,19,DS,Jambo! Safari Animal Rescue
PT03,Tawana Williams,2015,43,PSP,Fuun Shinsengumi Bakumatsuden Portable
PT03,Marnie Smith,2016,26,PSP,Musou Tourou
PT03,Dionne Williams,2016,26,DS,Really? Really! DS
PT03,Kimberlie Jones,2015,22,DS,Element Hunter
PT03,Gabriela Davis,2020,33,PSP,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable
PT03,Casandra Brown,2019,32,Wii,Fullmetal Alchemist: Prince of the Dawn
PT03,Marni Miller,2016,41,PS2,Sekirei: Mirai Kara no Okurimono
PT03,Tangela Williams,2017,45,PSP,Kenka Banchou Portable
PT03,Kimberely Smith,2019,25,PSP,The Amazing Spider-Man (DS & Mobile Versions)
PT03,Shanda Jones,2018,30,PS2,Wand of Fortune
PT03,Demetria Johnson,2019,19,PC,Gobliiins 4
PT03,Lavonda Miller,2016,30,X360,Cross Edge Dash
PT03,Natasha Smith,2016,38,X360,WSC REAL 09: World Snooker Championship
PT03,Mechelle Smith,2018,30,PSP,Heart no Kuni no Alice
PT03,Shonda Smith,2018,44,PC,Pro Evolution Soccer 2010
PT03,Yolonda Wilson,2016,20,PSP,Tenchu San Portable
PT03,Brigid Davis,2016,45,X360,Time Leap
PT03,Julianna Brown,2018,40,Wii,th!nk Logic Trainer
PT03,Carin Jones,2017,30,DS,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!"
PT03,Keli Smith,2020,23,DS,Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken
PT03,Gia Moore,2015,32,PSP,Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable
PT03,Latricia Taylor,2019,23,PC,King's Bounty: Armored Princess
PT03,Lizette Miller,2015,45,PSP,Memories Off #5: Togireta Film
PT03,Cristine Davis,2017,38,PS2,Lucian Bee's: Resurrection Supernova
PT03,Bethann Johnson,2016,30,PC,Agatha Christie: Peril at End House
PT03,Tabatha Davis,2017,29,PC,Trine
PT03,Joelle Jones,2018,29,PC,Pony Friends 2
PT03,Lara Johnson,2020,42,DS,Hirameki Action: Chibikko Wagyan no Daiki na Bouken
PT03,Sonji Anderson,2020,22,PC,Spore Galactic Adventures
PT03,Tamatha Taylor,2018,24,PC,15 Days
PT03,Tasha Smith,2019,39,PS2,Sweet Honey Coming
PT03,Tatia Moore,2016,37,PC,Damnation
PT03,Gidget Martin,2016,19,DS,Secret Files 2: Puritas Cordis
PT03,Latonia Wilson,2020,23,DS,Mezase!! Tsuri Master DS
PT03,Brandi Thomas,2016,25,PSP,Sora no Otoshimono: DokiDoki Summer Vacation
PT03,Nichole Smith,2019,22,PSP,Wand of Fortune: Mirai e no Prologue Portable
PT03,Alissa White,2020,32,PSP,Secret Game Portable
PT03,Demetra Miller,2018,23,PC,Rise of Flight: Iron Cross Edition
PT03,Joell Anderson,2015,35,PSP,Wand of Fortune Portable
PT03,Inger Wilson,2018,36,PSP,Himawari: Pebble in the Sky Portable
PT03,Caprice Williams,2019,36,PS2,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III
PT03,Denita Johnson,2016,39,PSP,Sakura Sakura: Haru Urara
PT03,Mellissa Anderson,2016,27,DS,Datenshi no Amai Yuuwaku x Kaikan Phrase
PT03,Lia Brown,2020,25,DS,Honda ATV Fever
PT03,Catrina Martin,2018,44,PSP,Kana: Imouto
PT03,Milissa Thompson,2019,32,PS2,Last Escort: Club Katze
PT03,Sunday Smith,2018,23,PSP,Tears to Tiara: Kakan no Daichi Portable
PT03,Meghan Thomas,2015,18,DS,Games Around the World
PT03,Andria Anderson,2019,36,PC,BlazBlue: Calamity Trigger
PT03,Nichelle Johnson,2017,22,DS,Pet Shop Monogatari DS 2
PT03,Cami Smith,2017,37,DS,Minna no Conveni
PT03,Anissa Davis,2020,24,PS2,King of Fighters 2002: Unlimited Match Tougeki Ver.
PT03,Josette Jackson,2017,18,DS,Monkey Madness: Island Escape
PT03,Lissette Taylor,2020,19,Wii,Satisfashion
PT03,Adriane Brown,2020,35,PSP,Densetsu no Yuusha no Densetsu: Legendary Saga
PT03,Windy Garcia,2018,42,PSP,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable
PT03,Kami Lee,2019,26,X360,No Fate! Only the Power of Will
PT03,Buffy Thompson,2020,31,PSP,"Hanayaka Kana, Ware ga Ichizoku"
PT03,Karie Johnson,2020,39,PSP,Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku
PT03,Keisha Wilson,2020,42,Wii,The Ultimate Battle of the Sexes
PT03,Wende Johnson,2017,34,PS2,ef - a fairy tale of the two.
PT03,Tawnya Anderson,2015,30,PSP,FairlyLife: MiracleDays
PT03,Danelle Moore,2019,20,PSP,Moe Moe 2-Ji Daisenryaku 2
PT03,Misti Wilson,2015,30,DS,Wedding Planner: Dream Weddings Guaranteed
PT03,Tisha Brown,2016,36,PSP,The Eye of Judgment: Legends
PT03,Larissa Jones,2017,35,PSP,Ishin Renka: Ryouma Gaiden
PT03,Darcie Johnson,2015,34,PC,Tropico 3: Gold Edition
PT03,Mayra Lee,2020,24,Wii,Survivor
PT03,Sebrina Johnson,2017,44,PSP,S.Y.K: Shinsetsu Saiyuuki Portable
PT03,Ericka Lee,2015,26,PSP,Akatsuki no Amaneka to Aoi Kyojin
PT03,Towanda Garcia,2016,44,X360,John Daly's ProStroke Golf
PT03,Michaela Martin,2017,20,PS2,Wand of Fortune: Mirai e no Prologue
PT03,Cristy Jones,2015,29,PSP,Tenjin Ranman: Happy GO Lucky!!
PT03,Cherise Martinez,2019,39,Wii,The Cages: Pro Style Batting Practice
PT03,Tanja Thomas,2017,24,DS,Ishin no Arashi: Shippuu Ryuumeden
PT03,Carie Martin,2018,33,PSP,Slotter Mania P: Tetsuya Shinjuku vs Ueno
PT03,Carri Miller,2015,19,PC,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)"
PT03,Tiffani White,2020,44,DS,Know How 2
PT03,Coretta Thomas,2017,24,PSP,DokuSui: DokiDoki Suikoden
PT03,Tamiko Johnson,2020,31,DS,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi
PT03,Tamika Smith,2018,24,X360,Instant Brain
PT03,Chantel Thompson,2015,43,PC,Coronation Street: The Mystery of the Missing Hotpot Recipe
PT03,Shannan Rodriguez,2016,44,PS2,Sangoku Koi Senki: Otome no Heihou!
PT03,Kristal White,2019,25,PC,Digger Simulator
PT03,Davina Wilson,2020,38,PSP,Uta no * Prince-Sama: Sweet Serenade
PT03,Kirstin Lee,2017,24,PSP,"Iza, Shutsujin! Koisen"
PT03,Latrice Jones,2016,23,DS,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!
PT03,Jolie Taylor,2015,40,3DS,Nintendogs and Cats Golden Retriever and New Friends
PT03,Cristi Moore,2017,39,PC,Voodoo Chronicles: First Sign
PT03,Cori Brown,2019,28,PSP,Umineko no Naku Koro ni Portable 1
PT03,Araceli Williams,2018,26,X360,Entaku no Seito: Students of Round
PT03,Stephenie Taylor,2019,32,3DS,Order Up!!
PT03,Melissia Martin,2015,44,PC,Dark Parables: The Exiled Prince
PT03,Chantal Martinez,2017,33,PS3,Resistance Dual Pack
PT03,Corrina Moore,2020,42,PSP,Starry ? Sky: After Autumn
PT03,Gillian Rodriguez,2017,39,PSP,Death Connection Portable
PT03,Rolanda Williams,2019,32,PC,Dungeons & Dragons: Neverwinter Nights - Complete
PT03,Nicola Williams,2016,23,DS,thinkSMART: Chess for Kids
PT03,Kellee Moore,2016,44,DS,Real Crimes: The Unicorn Killer
PT03,Shani Miller,2020,26,Wii,Aladdin Magic Racer
PT03,Chanda Martin,2019,37,X360,Bullet Soul: Tama Tamashii
PT03,Cinnamon Johnson,2016,44,PS3,Hyperdimension Neptunia mk2
PT03,Chelsea White,2019,41,3DS,Outdoors Unleashed: Alaska 3D
PT03,Ami Jackson,2019,36,X360,DoDonPachi Daifukkatsu: Black Label
PT03,Racquel Davis,2017,29,DS,Dengeki Gakuen RPG: Cross of Venus Special
PT03,Nicolle White,2020,24,PSP,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna
PT03,Autumn Williams,2017,23,PSP,Shinigami to Shoujo
PT03,Kisha Jones,2016,40,PC,STORM: Frontline Nation
PT03,Latasha Thomas,2019,42,X360,Metal Gear Solid HD Edition
PT03,Shonna Thomas,2018,28,PC,Patrician IV: Gold Edition
PT03,Christin Brown,2015,38,PC,Driving Simulator 2011
PT03,Latisha Thompson,2019,20,PC,The Treasures of Mystery Island 3 Pack - Save Mystery Island!
PT03,Dione Miller,2017,32,3DS,Outdoors Unleashed: Africa 3D
PT03,Jada Jackson,2015,44,Wii,Fit & Fun
PT03,Kyra Thompson,2018,28,PC,Breach
PT03,Mindi Johnson,2017,40,PSP,Blazblue: Continuum Shift Extend
PT03,Shona Wilson,2017,31,Wii,Captain Morgane and the Golden Turtle
PT03,Mellisa Taylor,2016,42,PS3,Nobunaga no Yabou Online: Houou no Shou
PT03,Christen Lee,2016,41,PSP,Abunai: Koi no Sousa Shitsu
PT03,Alexandria Williams,2015,35,PS3,Pro Angler Moves
PT03,Sharonda White,2017,38,PSP,Miyako: Awayuki no Utage
PT03,Julissa Garcia,2016,23,Wii,Turbo Trainz
PT03,Karina Jones,2017,20,PS3,Madden NFL 13
PT03,Kira Williams,2015,24,PC,Mystery Legends: Beauty and the Beast
PT03,Tawanda Brown,2015,19,PSP,Ouka Sengoku Portable
PT03,Marisela Thompson,2020,39,Wii,We Sing 80s
PT03,Terra Miller,2020,25,DS,Hakuoki: Reimeiroku DS
PT03,Lashonda Anderson,2015,45,PSP,Bunmei Kaika: Aoiza Ibunroku Saien
PT03,Tera Brown,2020,44,PSV,Dokuro
PT03,Toya Davis,2020,40,X360,Root Double: Before Crime After Days
PT03,Carissa Brown,2018,45,PC,The Train Giant
PT03,Stefani Anderson,2016,33,PSP,Tsuyo Kiss 3 Portable
PT03,Kesha Miller,2015,42,DS,Gakuen Hetalia
PT03,Tisa Thomas,2015,32,PSP,Arabians Lost: The Engagement on Desert
PT03,Maya Moore,2015,28,PSV,Ratchet & Clank: Full Frontal Assault
PT03,Angella Jones,2018,45,PSP,Saint Seiya Omega: Ultimate Cosmo
PT03,Tiffanie Martin,2016,33,PSP,Akatsuki no Goei Trinity
PT03,Trista Williams,2015,18,PS3,Muv-Luv Alternative
PT03,Raina Williams,2017,45,X360,Dragon Ball Z for Kinect
PT03,Crista Brown,2015,40,PSP,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!
PT03,Kristan Taylor,2016,31,PSP,Unending Bloody Call
PT03,Tawanna Martinez,2016,24,3DS,Balloon Pop 2
PT03,Niki Brown,2019,24,PSV,DJ Max Technika Tune
PT03,Serina Jackson,2018,44,PS3,Akatsuki no Goei Trinity
PT03,Shawnda Miller,2016,26,PSP,Time Travelers
PT03,Tosha Miller,2018,18,PC,Transformers: Fall of Cybertron
PT03,Christel Miller,2017,32,PSP,Hyakki Yagyou Kaidan Romance
PT03,Tracee White,2018,26,PC,End of Nations
PT03,Dyan Davis,2017,23,X360,Turbo: Super Stunt Squad
PT03,Tanisha Jones,2019,29,PS3,The Legend of Heroes: Trails in the Sky Third Chapter
PT03,Chantelle Jackson,2019,29,X360,Ben 10 Omniverse 2
PT03,Stephany Thompson,2016,21,X360,DoDonPachi Saidaioujou
PT03,Treena Williams,2018,22,PSP,1/2 Summer +
PT03,Yesenia Johnson,2018,39,PSV,Ninja Gaiden Sigma 2
PT03,Candida Jones,2019,33,X360,Young Justice: Legacy
PT03,Tarsha Jackson,2020,45,PSP,Accel World: Kasoku no Chouten
PT03,Tameka Davis,2016,27,PSP,Isshoni Gohan. Portable
PT03,Ayanna Miller,2018,28,PS3,Putty Squad
PT03,Jenni Davis,2016,25,PSP,Princess Arthur
PT03,Brandie Davis,2017,23,PSP,Sakura-Sou no Pet na Kanojo
PT03,Shantel Anderson,2015,27,PC,Sonic & All-Stars Racing Transformed
PT03,Ebony Garcia,2019,19,X360,Caladrius
PT03,Shayla Wilson,2015,20,PSV,Nyaruko-San: Nafushigatai Game no You na Mono
PT03,Kia Rodriguez,2018,39,3DS,Seisou no Amazones
PT03,Alysia Garcia,2017,41,DS,Fireman Sam: Action Stations
PT03,Summer Jackson,2015,29,PSP,Daiya no Kuni no Alice: Wonderful Mirror World
PT03,Jenna Williams,2018,44,PSP,Natsuzora no Monologue
PT03,Latoya Rodriguez,2019,41,PSP,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta
PT03,Cristal Miller,2017,45,PSV,Sakura-Sou no Pet na Kanojo
PT03,Shanta Williams,2017,20,3DS,Teenage Mutant Ninja Turtles (3DS)
PT03,Shalonda Brown,2020,39,PSV,Getsuei Gakuen: kou
PT03,Angelic Lee,2016,30,3DS,Exstetra
PT03,Brenna Garcia,2017,25,PSP,Romeo Vs. Juliet
PT03,Alycia Martinez,2020,18,PSP,Onigokko! Portable
PT03,Damaris Martinez,2018,20,3DS,Mushi Bugyou
PT03,Consuela Jones,2015,19,PSP,Grisaia no Kajitsu: La Fruit de la Grisaia
PT03,Lashanda Davis,2018,30,X360,Don Bradman Cricket 14
PT03,Adria Jones,2018,36,PSV,Demon Gaze 2
PT03,Lasonya Moore,2015,21,PSP,Shinobi Koutsutsu
PT03,Shara Taylor,2018,38,PSV,Rewrite
PT03,Katina Moore,2015,40,PSV,Marginal #4: Idol of Supernova
PT03,Catina Miller,2020,27,XOne,Psycho-Pass
PT03,Cher Taylor,2015,44,PSP,Geten no Hana: Yume Akari
PT03,Lakisha Martinez,2018,28,PSV,htoL#NiQ: The Firefly Diary
PT03,Chastity Davis,2015,23,PSV,Hanayamata: Yosakoi Live
PT03,Nikole Davis,2016,21,X360,Adventure Time: The Secret of the Nameless
PT03,Contina Miller,2015,26,PSV,Ro-Kyu-Bu! Secret Photo Op
PT03,Chiquita Davis,2015,19,PS3,Tsukigime Ranko's Longest Day
PT03,Chasity Brown,2017,37,PSP,Bakumatsu Rock
PT03,Nichol Thomas,2017,19,PS3,Strider (2014)
PT03,Brandee Wilson,2016,27,PSV,Chaos;Head Noah
PT03,Camisha Wilson,2018,37,PSV,Tetris Ultimate
PT03,Lakesha Rodriguez,2017,23,3DS,Touch Detective 3: Does Funghi Dream of Bananas?
PT03,Anika Davis,2015,40,PSV,Binary Star
PT03,Cherilyn Lee,2017,26,3DS,Fate/kaleid liner Prisma Illya
PT03,Alejandra Jones,2015,23,PC,The Amazing Spider-Man 2 (2014)
PT03,Lakeisha Anderson,2015,34,PS3,"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!"
PT03,Latosha Taylor,2019,44,3DS,SoniPro
PT03,Keena Martin,2019,41,PSV,Golden Time: Vivid Memories
PT03,Sasha Martin,2015,44,PSP,Heart no Kuni no Alice: Wonderful Twin World
PT03,Nikita Moore,2017,23,PS3,Shin Koihime Musou: Otome Taisen * Sangokushi Engi
PT03,Cristin White,2016,20,3DS,Winx Club: Saving Alfea
PT03,Rocio Anderson,2015,41,PSV,Amnesia Later
PT03,Tomika Brown,2020,35,3DS,Legends of Oz: Dorothy's Return
PT03,Tomeka Garcia,2020,33,PSP,Satomi Hakkenden: Hachi Tamanoki
PT03,Racheal Wilson,2016,34,XOne,Rabbids Invasion: The Interactive TV Show
PT03,Griselda White,2018,27,PSP,Bakumatsu Rock: Ultra Soul
PT03,Keesha Anderson,2018,42,X360,Bound By Flame
PT03,Liliana Anderson,2018,21,PSV,Dramatical Murder Re:code
PT03,Stephaine Martinez,2020,21,PSV,Hanasaku Manimani
PT03,Bree Garcia,2018,30,3DS,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party
PT03,Latrina Martin,2017,23,XOne,WRC 5: FIA World Rally Championship
PT03,Felisha Jackson,2020,29,PS4,Raven's Cry
PT03,Layla Lee,2018,22,3DS,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki
PT03,Celena Thomas,2017,35,3DS,Sousaku Alice to Oujisama!
PT03,Jenniffer Thompson,2016,40,PSV,Infinite Stratos 2: Love and Purge
PT03,Rebeca Thompson,2016,44,WiiU,Barbie and Her Sisters Puppy Rescue
PT03,Sherita Martin,2015,41,PS3,Higurashi no Naku Koro ni Iki
PT03,Kori Davis,2015,21,PC,Paranormal Pursuit: The Gifted One
PT03,Alethea Taylor,2019,24,PSV,Hitotsu Tobashi Renai V
PT03,Carly Wilson,2017,38,PSV,Norn + Nonette: Last Era
PT03,Aisha Garcia,2017,37,PSV,Fuuraiki 3
PT03,Cicely Martin,2018,38,PSV,Hyakka Yakou
PT03,Anitra Thomas,2017,27,XOne,Broken Sword 5: The Serpent's Curse
PT03,Bianca Lee,2019,22,PSV,Kurogane Kaikitan
PT03,Vonetta Taylor,2015,43,PC,Farming Simulator 15 Expansion Pack
PT03,Latarsha Lee,2019,19,PC,War for the Overworld
PT03,Nyree White,2018,22,WiiU,Legend of Kay Anniversary
PT03,Alexa Martin,2016,20,PS3,Nitroplus Blasterz: Heroines Infinite Duel
PT03,Fatima Anderson,2018,36,PSV,Durarara!! Relay
PT03,Keshia Rodriguez,2016,23,PSV,Space Hulk
PT03,Daniela Garcia,2018,33,PSV,Professional Farmer 2016
PT03,Danyelle Williams,2017,27,WiiU,Dragon Quest X: All in One Package
PT03,Mendy Martinez,2015,41,PS4,Chaos;Child
PT03,Charissa Garcia,2019,36,WiiU,Mario vs. Donkey Kong: Tipping Stars
PT03,Shantell Taylor,2018,37,PC,Act of Aggression
PT03,Marquita Wilson,2018,38,PC,Fallout Anthology
PT03,Briana Martinez,2019,31,X360,Handball 16
PT03,Chanel Wilson,2019,41,PS3,Chaos;Child
PT03,Danyell Moore,2020,44,XOne,Rugby League Live 3
PT03,Sunshine Moore,2016,42,WiiU,Art Academy: Home Studio
PT03,Nia Jones,2015,38,PC,Rugby World Cup 2015
PT03,Nikia Rodriguez,2018,23,3DS,"Horse Life 4: My Horse, My Friend, My Champion"
PT03,Jamila Martinez,2018,41,X360,MotoGP 15
PT03,Tanika Moore,2016,38,PSV,"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki"
PT03,Brande Rodriguez,2020,41,PSV,Irotoridori no Sekai: World's End Re-Birth
PT03,Meagan Martin,2020,29,3DS,Kiniro no Corda 3
PT03,Jasmin Rodriguez,2017,28,3DS,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack
PT03,Maranda Taylor,2019,43,PSV,Hakuoki: Reimeiroku - Omouhase Kara
PT03,Lakeshia Lee,2016,28,PSV,Teslagrad
PT03,Kyla Lee,2015,37,PSV,Coven and Labyrinth of Refrain
PT03,Syreeta Thompson,2019,21,3DS,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!
PT03,Luciana Thomas,2016,40,3DS,One Piece: Daikaizoku Coliseum
PT03,Tobi Thomas,2016,44,PS4,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4
PT03,Alanna Martin,2018,28,PSV,Uppers
PT03,Mistie White,2017,27,PSV,Wand of Fortune R
PT03,Tamica Martinez,2020,39,PS3,Utawarerumono: Futari no Hakuoro
